Zeit;Kanal A;Kanal B;Kanal C;Kanal D
(s);(V);(V);(V);(V)

121,25200576;4,99496500;4,14929700;7,00643900;-0,05188147
121,25400576;5,00045800;4,14929700;6,99057000;0,00610370
121,25600576;5,01113900;4,15479000;7,00125100;0,04852443
121,25800576;5,00564600;4,14929700;6,99575800;0,09094515
121,26000576;5,00045800;4,14929700;6,99575800;0,06958220
121,26200576;4,99496500;4,14410800;7,00125100;0,04852443
121,26400576;5,00045800;4,15479000;6,99057000;-0,00946074
121,26600576;5,00045800;4,13861500;7,00125100;-0,04638813
121,26800576;4,99496500;4,13861500;6,99575800;-0,08880886
121,27000576;4,99496500;4,14410800;7,00125100;-0,08362071
121,27200576;4,98977600;4,14410800;6,99575800;-0,05188147
121,27400576;4,99496500;4,13861500;6,99057000;0,00610370
121,27600576;5,00045800;4,14929700;7,00125100;0,04333628
121,27800576;4,99496500;4,13861500;7,00125100;0,08545183
121,28000576;5,00045800;4,15997800;6,99575800;0,07507554
121,28200576;5,00045800;4,14410800;6,99575800;0,05371258
121,28400576;5,00564600;4,14929700;6,99575800;0,00091556
121,28600576;4,99496500;4,14929700;6,99575800;-0,04119999
121,28800576;5,00045800;4,14410800;7,00125100;-0,08880886
121,29000576;4,99496500;4,15479000;7,00125100;-0,07293924
121,29200576;5,00045800;4,14410800;7,00125100;-0,05188147
121,29400576;4,99496500;4,14929700;6,99057000;0,00091556
121,29600576;4,99496500;4,14410800;6,99575800;0,04852443
121,29800576;5,00045800;4,14929700;7,00643900;0,07507554
121,30000576;5,00045800;4,14929700;6,99057000;0,08026368
121,30200576;4,99496500;4,14929700;7,00125100;0,05371258
121,30400576;5,00045800;4,14410800;6,99575800;-0,00427259
121,30600576;5,00045800;4,15479000;7,00125100;-0,04638813
121,30800576;5,00045800;4,13861500;7,00125100;-0,10467850
121,31000576;5,00045800;4,14410800;7,00125100;-0,07843257
121,31200576;5,01113900;4,15479000;6,99575800;-0,05188147
121,31400576;4,99496500;4,14929700;7,00125100;0,02197333
121,31600576;5,00045800;4,15997800;6,99575800;0,04852443
121,31800576;5,00045800;4,15479000;6,98507600;0,09094515
121,32000576;5,01113900;4,15997800;6,99575800;0,08545183
121,32200576;5,00045800;4,14929700;6,99575800;0,04333628
121,32400576;5,00045800;4,14410800;6,99575800;-0,00946074
121,32600576;5,00045800;4,14929700;7,00125100;-0,04638813
121,32800576;4,99496500;4,14929700;6,99057000;-0,09430219
121,33000576;5,01113900;4,15479000;7,00125100;-0,08880886
121,33200576;5,00564600;4,15479000;6,99575800;-0,04119999
121,33400576;5,00045800;4,14410800;6,99575800;0,01129185
121,33600576;4,99496500;4,15479000;6,97988800;0,03784295
121,33800576;4,99496500;4,15479000;7,00125100;0,10681480
121,34000576;5,00564600;4,15479000;6,99057000;0,08545183
121,34200576;5,00045800;4,14929700;7,01193300;0,04852443
121,34400576;5,00045800;4,15479000;6,99575800;-0,01464888
121,34600576;5,01113900;4,15479000;7,00643900;-0,04119999
121,34800576;4,98977600;4,14929700;6,99575800;-0,09949034
121,35000576;5,00564600;4,15479000;6,99057000;-0,08362071
121,35200576;4,98977600;4,14410800;6,99575800;-0,04638813
121,35400576;5,00045800;4,14410800;6,99575800;0,01678518
121,35600576;5,00564600;4,14929700;7,00125100;0,04333628
121,35800576;5,00564600;4,15479000;6,99575800;0,08026368
121,36000576;5,00045800;4,13861500;6,99057000;0,08545183
121,36200576;5,00564600;4,14929700;7,00643900;0,03784295
121,36400576;5,01113900;4,14929700;6,99575800;-0,00427259
121,36600576;5,00045800;4,15997800;7,00125100;-0,04638813
121,36800576;5,00564600;4,14410800;7,00125100;-0,10467850
121,37000576;5,00045800;4,14929700;7,00125100;-0,08362071
121,37200576;5,00045800;4,15479000;7,00643900;-0,05188147
121,37400576;5,00045800;4,15479000;6,99575800;0,00610370
121,37600577;5,00045800;4,14929700;6,99575800;0,04852443
121,37800577;5,00564600;4,13861500;7,00125100;0,09094515
121,38000577;5,00564600;4,15479000;7,01193300;0,07507554
121,38200577;4,99496500;4,14929700;7,00643900;0,05371258
121,38400577;5,00564600;4,14929700;7,00125100;-0,00427259
121,38600577;5,01113900;4,14929700;6,99575800;-0,04638813
121,38800577;5,00045800;4,14929700;6,99575800;-0,08880886
121,39000577;5,00045800;4,13861500;7,00125100;-0,07843257
121,39200577;4,99496500;4,15479000;7,00643900;-0,04638813
121,39400577;5,00045800;4,14929700;7,00125100;0,00610370
121,39600577;5,00564600;4,14410800;7,00125100;0,04333628
121,39800577;5,00564600;4,14929700;6,99057000;0,09094515
121,40000577;4,99496500;4,13861500;6,99575800;0,07507554
121,40200577;5,00045800;4,14410800;6,99575800;0,04852443
121,40400577;5,00564600;4,15997800;6,99575800;0,00091556
121,40600577;5,00045800;4,14410800;7,00643900;-0,04119999
121,40800577;5,01113900;4,14410800;7,00125100;-0,08880886
121,41000577;5,00564600;4,14929700;6,99575800;-0,07293924
121,41200577;5,00045800;4,14410800;6,99575800;-0,04638813
121,41400577;5,00045800;4,14929700;6,99575800;0,00091556
121,41600577;5,00045800;4,14929700;7,00125100;0,04333628
121,41800577;5,00045800;4,14410800;7,00125100;0,09094515
121,42000577;5,01113900;4,13861500;7,00643900;0,07507554
121,42200577;4,98977600;4,14410800;7,01193300;0,04333628
121,42400577;5,00045800;4,14410800;7,00125100;-0,00427259
121,42600577;5,00045800;4,15997800;6,99575800;-0,04638813
121,42800577;5,00045800;4,14410800;6,99575800;-0,08362071
121,43000577;4,99496500;4,14929700;6,99057000;-0,07293924
121,43200577;4,99496500;4,13861500;7,00125100;-0,04638813
121,43400577;5,00045800;4,15997800;6,99057000;0,00610370
121,43600577;5,00564600;4,14410800;6,97988800;0,04333628
121,43800577;5,00045800;4,14929700;6,99575800;0,08026368
121,44000577;5,00045800;4,14410800;6,99057000;0,08545183
121,44200577;5,00564600;4,14410800;7,00643900;0,04333628
121,44400577;5,00564600;4,14929700;7,00643900;-0,00427259
121,44600577;5,01113900;4,14929700;7,00125100;-0,04119999
121,44800577;4,99496500;4,14929700;7,00125100;-0,09430219
121,45000577;4,99496500;4,14410800;7,00125100;-0,08362071
121,45200577;5,00045800;4,13861500;6,99057000;-0,04638813
121,45400577;4,99496500;4,15479000;6,99575800;-0,00427259
121,45600577;5,00564600;4,14929700;6,99575800;0,03784295
121,45800577;5,00045800;4,14929700;7,00125100;0,09094515
121,46000577;5,00564600;4,13861500;6,99057000;0,07507554
121,46200577;5,01113900;4,13342700;6,99575800;0,04333628
121,46400577;5,01113900;4,14929700;6,99575800;-0,00946074
121,46600577;5,00045800;4,14929700;6,99575800;-0,04119999
121,46800577;4,99496500;4,15997800;6,99575800;-0,09949034
121,47000577;5,00564600;4,14929700;6,99575800;-0,07293924
121,47200577;5,00045800;4,14929700;6,99575800;-0,05188147
121,47400577;5,00564600;4,13861500;6,99575800;-0,00946074
121,47600577;5,01113900;4,15479000;6,99057000;0,04852443
121,47800577;5,01113900;4,15997800;7,00125100;0,09094515
121,48000577;5,00564600;4,14410800;7,00125100;0,08026368
121,48200577;5,00564600;4,14929700;6,99575800;0,05371258
121,48400577;5,00045800;4,15479000;7,00643900;-0,00946074
121,48600577;5,00045800;4,14929700;7,00125100;-0,04119999
121,48800577;5,00045800;4,14410800;7,00643900;-0,08880886
121,49000577;5,00045800;4,14929700;7,00643900;-0,06775109
121,49200577;5,00564600;4,14410800;6,99057000;-0,05188147
121,49400577;5,00564600;4,14929700;7,00643900;0,00091556
121,49600577;4,98977600;4,14410800;6,99057000;0,04852443
121,49800577;5,00045800;4,14929700;7,00125100;0,09613331
121,50000577;4,99496500;4,14929700;6,99575800;0,07507554
121,50200577;5,00045800;4,15479000;7,00125100;0,04852443
121,50400577;5,00045800;4,14929700;7,00125100;0,00610370
121,50600577;5,00564600;4,15479000;7,01193300;-0,03601184
121,50800577;5,00045800;4,14410800;6,99057000;-0,08880886
121,51000577;5,00564600;4,14929700;6,99057000;-0,08362071
121,51200577;5,01113900;4,14929700;7,00125100;-0,04638813
121,51400577;5,01113900;4,14410800;6,99575800;0,00610370
121,51600577;5,00045800;4,14410800;7,00125100;0,03784295
121,51800577;5,01113900;4,14929700;6,99057000;0,08545183
121,52000577;4,99496500;4,14929700;7,00125100;0,09094515
121,52200577;5,00564600;4,14929700;6,98507600;0,05920591
121,52400577;5,00564600;4,15479000;6,99575800;-0,00427259
121,52600577;5,00564600;4,15479000;7,00125100;-0,04119999
121,52800577;5,00045800;4,14929700;7,00125100;-0,08880886
121,53000577;4,99496500;4,15479000;6,99575800;-0,06775109
121,53200577;5,00045800;4,14929700;7,00125100;-0,04638813
121,53400577;5,00045800;4,15479000;7,00125100;0,00610370
121,53600577;4,99496500;4,14410800;7,00125100;0,03784295
121,53800577;4,99496500;4,15479000;6,99575800;0,09094515
121,54000577;5,00564600;4,14410800;6,99575800;0,06958220
121,54200577;5,00045800;4,14929700;6,99575800;0,05371258
121,54400577;5,00564600;4,14929700;6,97988800;-0,00946074
121,54600577;5,00045800;4,14929700;6,99057000;-0,04119999
121,54800577;5,00564600;4,14929700;7,00125100;-0,08880886
121,55000577;5,00045800;4,15997800;6,99057000;-0,08362071
121,55200577;5,00564600;4,15479000;6,99057000;-0,05188147
121,55400577;4,99496500;4,14929700;6,99575800;0,01129185
121,55600577;5,00045800;4,15479000;6,99057000;0,04333628
121,55800577;5,01113900;4,15997800;6,99057000;0,08545183
121,56000577;5,00045800;4,14929700;7,00125100;0,06958220
121,56200577;5,00564600;4,15479000;6,99057000;0,05371258
121,56400577;5,00045800;4,15479000;7,00125100;-0,00427259
121,56600577;5,00045800;4,15479000;6,99575800;-0,04638813
121,56800577;4,99496500;4,15479000;6,99057000;-0,08362071
121,57000577;4,99496500;4,13342700;7,00643900;-0,06775109
121,57200577;5,00564600;4,14410800;6,99057000;-0,03601184
121,57400577;4,99496500;4,14929700;6,98507600;0,01129185
121,57600577;4,99496500;4,14410800;7,00125100;0,05371258
121,57800577;5,00564600;4,14929700;6,99057000;0,08545183
121,58000577;5,00045800;4,14410800;7,00125100;0,07507554
121,58200577;5,00564600;4,15997800;7,00125100;0,05920591
121,58400577;5,00045800;4,15997800;7,00125100;-0,00427259
121,58600578;5,00045800;4,14410800;6,99575800;-0,04119999
121,58800578;4,99496500;4,14410800;7,00125100;-0,08362071
121,59000578;4,99496500;4,14410800;7,00125100;-0,07843257
121,59200578;4,98977600;4,14410800;7,00125100;-0,04638813
121,59400578;5,00564600;4,14929700;6,99575800;0,00610370
121,59600578;5,00045800;4,14929700;7,00125100;0,04333628
121,59800578;5,01113900;4,15997800;7,00125100;0,09094515
121,60000578;4,98977600;4,14929700;7,00125100;0,07507554
121,60200578;4,99496500;4,14929700;7,00125100;0,04852443
121,60400578;5,00045800;4,14929700;6,99057000;-0,00427259
121,60600578;5,00045800;4,14410800;6,99575800;-0,04119999
121,60800578;5,00564600;4,14929700;6,99575800;-0,08362071
121,61000578;5,00564600;4,15479000;6,98507600;-0,07293924
121,61200578;4,99496500;4,15479000;6,98507600;-0,04638813
121,61400578;5,00045800;4,14410800;7,00125100;0,00610370
121,61600578;4,99496500;4,14410800;6,99575800;0,04852443
121,61800578;4,99496500;4,14410800;7,00643900;0,09094515
121,62000578;4,99496500;4,13861500;7,00125100;0,06439406
121,62200578;5,01113900;4,15997800;6,99057000;0,05371258
121,62400578;5,00564600;4,14929700;6,99575800;-0,00427259
121,62600578;5,00564600;4,15997800;7,00125100;-0,03601184
121,62800578;5,00045800;4,14929700;6,99575800;-0,09430219
121,63000578;5,00045800;4,14410800;7,00643900;-0,07293924
121,63200578;5,00045800;4,14929700;6,99575800;-0,05188147
121,63400578;5,00564600;4,14410800;7,00125100;0,00091556
121,63600578;5,00564600;4,14929700;6,99575800;0,04333628
121,63800578;5,00045800;4,14410800;6,99575800;0,09094515
121,64000578;5,00564600;4,14929700;7,00643900;0,08545183
121,64200578;4,99496500;4,14410800;7,00125100;0,04333628
121,64400578;5,00045800;4,15479000;7,00125100;-0,00427259
121,64600578;5,01113900;4,15479000;6,99575800;-0,05188147
121,64800578;4,98977600;4,14929700;6,99575800;-0,09430219
121,65000578;5,00045800;4,14410800;7,00643900;-0,08362071
121,65200578;4,99496500;4,14410800;6,99575800;-0,05188147
121,65400578;5,00564600;4,14929700;7,01193300;0,00091556
121,65600578;5,00045800;4,14410800;6,99575800;0,04852443
121,65800578;5,00045800;4,14929700;7,00125100;0,09094515
121,66000578;5,00045800;4,14410800;7,00643900;0,08026368
121,66200578;5,02151500;4,13861500;7,00125100;0,05371258
121,66400578;5,00564600;4,15479000;7,00643900;-0,00427259
121,66600578;5,00564600;4,15997800;7,00643900;-0,04119999
121,66800578;5,00045800;4,14410800;7,00643900;-0,08362071
121,67000578;5,00564600;4,14929700;7,00125100;-0,07843257
121,67200578;5,00045800;4,15479000;7,00643900;-0,04638813
121,67400578;4,99496500;4,14410800;6,99575800;0,00091556
121,67600578;5,00564600;4,13861500;6,99575800;0,04333628
121,67800578;5,00045800;4,14929700;6,99575800;0,09094515
121,68000578;5,00045800;4,15479000;6,99057000;0,06439406
121,68200578;5,00045800;4,13861500;7,00125100;0,05920591
121,68400578;4,99496500;4,14929700;6,99057000;0,00091556
121,68600578;5,00045800;4,16547200;6,99057000;-0,04119999
121,68800578;4,99496500;4,14929700;7,00643900;-0,09949034
121,69000578;5,00045800;4,14929700;6,99057000;-0,07843257
121,69200578;4,98977600;4,14410800;7,00125100;-0,04638813
121,69400578;4,99496500;4,14929700;6,99057000;0,01129185
121,69600578;4,99496500;4,15479000;6,99575800;0,04852443
121,69800578;5,00564600;4,14929700;7,00125100;0,08026368
121,70000578;4,99496500;4,14410800;7,00125100;0,08026368
121,70200578;5,01113900;4,15479000;6,99575800;0,04852443
121,70400578;5,00045800;4,15479000;7,00643900;-0,00427259
121,70600578;5,00045800;4,14410800;6,99575800;-0,04638813
121,70800578;5,00045800;4,14410800;6,99057000;-0,08362071
121,71000578;4,99496500;4,15479000;6,99575800;-0,07293924
121,71200578;4,99496500;4,14410800;6,99057000;-0,04119999
121,71400578;5,00564600;4,14929700;7,00125100;-0,00427259
121,71600578;5,00045800;4,14929700;7,00125100;0,04852443
121,71800578;5,00045800;4,15479000;7,01193300;0,09613331
121,72000578;5,01113900;4,15479000;6,99575800;0,08026368
121,72200578;5,01113900;4,15997800;7,00125100;0,05920591
121,72400578;4,99496500;4,14929700;7,00643900;-0,00946074
121,72600578;5,00564600;4,15997800;7,00125100;-0,03601184
121,72800578;5,00045800;4,14929700;6,99057000;-0,09949034
121,73000578;5,00564600;4,14929700;7,00125100;-0,06775109
121,73200578;5,00564600;4,14929700;6,99057000;-0,05188147
121,73400578;4,99496500;4,15479000;6,99575800;0,00091556
121,73600578;5,01113900;4,13861500;7,00125100;0,04852443
121,73800578;4,98977600;4,14929700;6,98507600;0,08545183
121,74000578;5,00045800;4,14410800;6,99575800;0,07507554
121,74200578;5,00045800;4,14929700;7,00643900;0,04852443
121,74400578;5,00045800;4,15479000;6,99575800;-0,00427259
121,74600578;5,00045800;4,15479000;7,00643900;-0,03051851
121,74800578;4,98977600;4,14410800;6,99575800;-0,09430219
121,75000578;5,00045800;4,14929700;6,99575800;-0,07843257
121,75200578;5,00045800;4,14929700;7,00125100;-0,05188147
121,75400578;5,00045800;4,14929700;6,99575800;0,00610370
121,75600578;5,00564600;4,13861500;7,00125100;0,04333628
121,75800578;5,00045800;4,14410800;7,00125100;0,09094515
121,76000578;4,98977600;4,14410800;6,99057000;0,06958220
121,76200578;4,99496500;4,14929700;7,00125100;0,05371258
121,76400578;5,00045800;4,15997800;7,00643900;0,00091556
121,76600578;5,01632700;4,14929700;7,00125100;-0,05188147
121,76800578;5,01113900;4,14929700;7,00125100;-0,09949034
121,77000578;4,99496500;4,14410800;7,02261400;-0,07843257
121,77200578;5,00564600;4,14929700;7,00125100;-0,04119999
121,77400578;4,99496500;4,14929700;6,99057000;-0,00427259
121,77600578;4,99496500;4,15479000;6,99057000;0,04333628
121,77800578;5,01113900;4,13861500;6,99575800;0,08026368
121,78000578;5,00045800;4,13861500;6,99575800;0,07507554
121,78200578;5,01113900;4,15479000;6,99057000;0,04333628
121,78400578;4,99496500;4,14929700;6,99057000;-0,00427259
121,78600578;5,00045800;4,14410800;7,00643900;-0,05706961
121,78800578;4,99496500;4,14929700;6,99575800;-0,07843257
121,79000578;5,01113900;4,14410800;6,98507600;-0,07843257
121,79200578;4,99496500;4,14929700;6,99057000;-0,05188147
121,79400578;4,99496500;4,14929700;6,99057000;0,00610370
121,79600579;4,99496500;4,15479000;7,00125100;0,04333628
121,79800579;4,99496500;4,14410800;6,99575800;0,08545183
121,80000579;4,99496500;4,14929700;6,98507600;0,07507554
121,80200579;5,00564600;4,14929700;7,00643900;0,03784295
121,80400579;4,98977600;4,14929700;7,00125100;0,00091556
121,80600579;4,99496500;4,15479000;6,99575800;-0,03051851
121,80800579;4,98977600;4,14929700;6,99057000;-0,08880886
121,81000579;5,00045800;4,14929700;6,99575800;-0,08362071
121,81200579;4,99496500;4,14410800;7,00125100;-0,04119999
121,81400579;5,00045800;4,14929700;7,00125100;0,00091556
121,81600579;5,00564600;4,15479000;6,99575800;0,05371258
121,81800579;5,01113900;4,15997800;7,00125100;0,09094515
121,82000579;5,00045800;4,13861500;6,99057000;0,07507554
121,82200579;5,00045800;4,14929700;7,00125100;0,04333628
121,82400579;5,01113900;4,14929700;7,00125100;-0,01464888
121,82600579;5,00045800;4,14929700;6,99575800;-0,04119999
121,82800579;5,00564600;4,14929700;7,00125100;-0,08880886
121,83000579;5,00564600;4,14929700;7,01193300;-0,08362071
121,83200579;5,00564600;4,14929700;7,00125100;-0,05188147
121,83400579;5,00045800;4,14410800;7,00125100;0,01129185
121,83600579;5,00045800;4,14929700;6,99057000;0,05920591
121,83800579;4,99496500;4,14929700;6,99057000;0,08545183
121,84000579;5,00045800;4,15479000;7,00125100;0,08026368
121,84200579;5,00045800;4,14410800;7,00125100;0,05371258
121,84400579;5,00045800;4,14929700;7,00125100;-0,00427259
121,84600579;4,99496500;4,14929700;7,00125100;-0,03051851
121,84800579;5,00564600;4,14410800;7,00125100;-0,09949034
121,85000579;5,00564600;4,14929700;6,99575800;-0,07843257
121,85200579;4,99496500;4,14929700;6,99057000;-0,05188147
121,85400579;4,99496500;4,14929700;7,00125100;-0,00427259
121,85600579;5,00045800;4,14410800;7,00643900;0,05371258
121,85800579;5,00045800;4,14929700;6,99575800;0,08026368
121,86000579;5,00045800;4,14410800;7,00125100;0,07507554
121,86200579;5,00045800;4,14929700;7,00125100;0,05371258
121,86400579;4,99496500;4,14929700;7,00125100;0,00610370
121,86600579;5,01113900;4,14929700;6,99575800;-0,04638813
121,86800579;5,00564600;4,14410800;7,00643900;-0,09430219
121,87000579;5,00564600;4,14929700;6,99575800;-0,07843257
121,87200579;4,99496500;4,13861500;7,00125100;-0,05188147
121,87400579;4,99496500;4,13861500;6,99575800;0,00091556
121,87600579;4,99496500;4,15479000;7,00125100;0,05371258
121,87800579;5,00564600;4,16547200;6,99575800;0,09094515
121,88000579;5,00045800;4,14929700;7,00643900;0,07507554
121,88200579;5,00564600;4,13861500;7,01193300;0,04852443
121,88400579;5,00045800;4,15479000;6,99575800;-0,00946074
121,88600579;5,00564600;4,15479000;6,99575800;-0,04119999
121,88800579;4,98977600;4,15479000;6,99575800;-0,09430219
121,89000579;4,99496500;4,15479000;7,00125100;-0,06775109
121,89200579;4,99496500;4,15479000;7,00125100;-0,05188147
121,89400579;4,99496500;4,15479000;7,00125100;0,00610370
121,89600579;4,99496500;4,14410800;7,00643900;0,04852443
121,89800579;5,00045800;4,14410800;6,99057000;0,08545183
121,90000579;5,00564600;4,15479000;7,00125100;0,06958220
121,90200579;4,98977600;4,15479000;6,99057000;0,05371258
121,90400579;5,00045800;4,15479000;6,99575800;-0,00427259
121,90600579;5,00564600;4,15479000;7,00125100;-0,04119999
121,90800579;4,99496500;4,14410800;6,99057000;-0,08362071
121,91000579;5,00045800;4,14929700;6,99575800;-0,07293924
121,91200579;5,00045800;4,14410800;6,98507600;-0,04638813
121,91400579;4,99496500;4,13861500;7,00125100;0,00610370
121,91600579;5,01632700;4,13861500;6,99575800;0,04852443
121,91800579;5,00045800;4,15997800;6,99575800;0,08545183
121,92000579;5,00564600;4,15997800;6,99575800;0,08026368
121,92200579;5,01632700;4,15479000;6,99575800;0,04333628
121,92400579;5,00564600;4,14929700;6,99575800;-0,01464888
121,92600579;5,00564600;4,14410800;7,00125100;-0,05188147
121,92800579;5,00564600;4,15479000;7,00125100;-0,08880886
121,93000579;5,00564600;4,15479000;7,00125100;-0,07843257
121,93200579;5,00564600;4,14929700;6,99575800;-0,04638813
121,93400579;5,01632700;4,14929700;6,99575800;0,00610370
121,93600579;5,00045800;4,14929700;7,00643900;0,03784295
121,93800579;5,01113900;4,15479000;7,01193300;0,08545183
121,94000579;5,00045800;4,14929700;6,99057000;0,08026368
121,94200579;5,01113900;4,15479000;6,99057000;0,04852443
121,94400579;4,99496500;4,14410800;7,00125100;-0,00427259
121,94600579;5,00564600;4,15479000;6,99575800;-0,04119999
121,94800579;5,00564600;4,15997800;7,00125100;-0,09949034
121,95000579;5,00045800;4,16547200;6,99057000;-0,07843257
121,95200579;5,00564600;4,15997800;6,99575800;-0,05188147
121,95400579;5,00045800;4,14929700;6,99575800;0,00091556
121,95600579;5,00045800;4,14410800;6,99575800;0,03265481
121,95800579;4,99496500;4,14929700;7,00125100;0,08026368
121,96000579;5,01113900;4,14929700;7,00125100;0,07507554
121,96200579;5,00564600;4,15479000;7,00125100;0,05920591
121,96400579;5,00564600;4,15479000;7,00643900;-0,00427259
121,96600579;5,00045800;4,15479000;6,99057000;-0,04119999
121,96800579;5,01113900;4,15479000;6,98507600;-0,09430219
121,97000579;5,00045800;4,14929700;6,99057000;-0,07843257
121,97200579;5,00045800;4,14929700;7,00125100;-0,05706961
121,97400579;4,99496500;4,14929700;7,00125100;0,01129185
121,97600579;5,00045800;4,14929700;7,00125100;0,04852443
121,97800579;5,00045800;4,14929700;6,99575800;0,09094515
121,98000579;5,00564600;4,15479000;6,99575800;0,08026368
121,98200579;5,00564600;4,15479000;7,00125100;0,05371258
121,98400579;4,99496500;4,15997800;6,97988800;-0,00427259
121,98600579;5,00564600;4,15479000;6,99575800;-0,03051851
121,98800579;4,99496500;4,14929700;6,99575800;-0,09430219
121,99000579;4,99496500;4,14410800;6,99575800;-0,07843257
121,99200579;5,00045800;4,15479000;6,99057000;-0,04119999
121,99400579;4,99496500;4,14929700;6,98507600;0,00091556
121,99600579;5,01113900;4,14929700;6,99575800;0,04333628
121,99800579;4,98977600;4,14410800;6,99057000;0,09613331
122,00000579;4,99496500;4,14410800;6,99575800;0,08545183
122,00200579;5,00564600;4,15479000;6,99575800;0,05371258
122,00400579;5,00045800;4,15997800;7,00125100;-0,00427259
122,00600579;4,98977600;4,13861500;6,99575800;-0,04119999
122,00800580;5,00564600;4,15997800;6,99575800;-0,08880886
122,01000580;5,00045800;4,14410800;6,99057000;-0,07293924
122,01200580;5,00045800;4,13861500;7,00643900;-0,05188147
122,01400580;5,00045800;4,14929700;7,01193300;0,00610370
122,01600580;4,99496500;4,15997800;6,99575800;0,04333628
122,01800580;5,00564600;4,14929700;7,00125100;0,09094515
122,02000580;4,99496500;4,14929700;7,00125100;0,06439406
122,02200580;5,00564600;4,14410800;6,99575800;0,05371258
122,02400580;5,01632700;4,14929700;6,99575800;-0,00946074
122,02600580;5,00045800;4,15479000;7,00643900;-0,03601184
122,02800580;5,00045800;4,15479000;6,99057000;-0,09430219
122,03000580;4,99496500;4,13861500;7,00125100;-0,07843257
122,03200580;5,00564600;4,13861500;7,00125100;-0,05706961
122,03400580;4,99496500;4,14929700;6,99057000;0,01678518
122,03600580;5,01113900;4,14410800;6,99575800;0,04852443
122,03800580;5,00045800;4,14929700;6,99575800;0,09094515
122,04000580;5,00564600;4,14410800;7,00125100;0,07507554
122,04200580;5,01113900;4,14929700;6,99575800;0,04333628
122,04400580;5,00564600;4,15479000;7,00643900;0,00091556
122,04600580;5,00564600;4,15479000;7,00643900;-0,04119999
122,04800580;5,00045800;4,14929700;7,00125100;-0,08880886
122,05000580;5,00045800;4,15479000;6,99057000;-0,07843257
122,05200580;4,99496500;4,14410800;6,99575800;-0,05188147
122,05400580;4,99496500;4,14410800;6,99575800;0,01129185
122,05600580;5,00564600;4,14410800;6,99575800;0,04852443
122,05800580;4,98428300;4,15997800;6,99057000;0,09094515
122,06000580;5,00564600;4,14929700;7,00643900;0,06958220
122,06200580;5,00045800;4,14410800;6,99575800;0,04852443
122,06400580;4,99496500;4,14410800;6,99057000;-0,00427259
122,06600580;5,00045800;4,14929700;7,00643900;-0,03601184
122,06800580;5,00564600;4,14929700;6,99575800;-0,09430219
122,07000580;4,99496500;4,15479000;6,99575800;-0,07843257
122,07200580;5,00564600;4,14929700;7,00643900;-0,05188147
122,07400580;4,99496500;4,14929700;7,00125100;0,00610370
122,07600580;5,01113900;4,14410800;6,99575800;0,04333628
122,07800580;5,01113900;4,15479000;7,01193300;0,08545183
122,08000580;5,00045800;4,14410800;6,99575800;0,07507554
122,08200580;5,01632700;4,13861500;7,01193300;0,04852443
122,08400580;5,01113900;4,14929700;7,00125100;-0,00946074
122,08600580;5,00045800;4,14929700;7,00125100;-0,04119999
122,08800580;4,99496500;4,14410800;6,99575800;-0,09430219
122,09000580;4,99496500;4,15479000;6,99057000;-0,06225776
122,09200580;5,00045800;4,15479000;6,99575800;-0,04119999
122,09400580;5,00045800;4,14410800;7,00643900;0,00091556
122,09600580;4,99496500;4,14929700;6,99057000;0,04333628
122,09800580;4,98428300;4,14410800;6,99057000;0,08026368
122,10000580;4,98977600;4,14929700;6,99057000;0,07507554
122,10200580;5,00564600;4,14929700;6,97988800;0,05371258
122,10400580;5,00045800;4,14410800;7,01193300;-0,00427259
122,10600580;5,00564600;4,14929700;6,99575800;-0,04119999
122,10800580;5,00045800;4,14929700;6,99575800;-0,09430219
122,11000580;5,00045800;4,14410800;6,99575800;-0,08362071
122,11200580;5,00564600;4,14929700;7,00125100;-0,05706961
122,11400580;5,00564600;4,13861500;6,99575800;0,01129185
122,11600580;5,00564600;4,14929700;7,00125100;0,04852443
122,11800580;5,00045800;4,14929700;7,00125100;0,10132150
122,12000580;5,00045800;4,15479000;7,00125100;0,08026368
122,12200580;5,00564600;4,14929700;7,00643900;0,04852443
122,12400580;5,00045800;4,14929700;7,00125100;0,00091556
122,12600580;4,98428300;4,14410800;6,99057000;-0,03601184
122,12800580;4,99496500;4,14410800;6,99057000;-0,09430219
122,13000580;4,99496500;4,15997800;7,00125100;-0,07843257
122,13200580;5,00045800;4,14410800;7,00125100;-0,04638813
122,13400580;5,00564600;4,15479000;6,99057000;0,00610370
122,13600580;4,98977600;4,15479000;6,99057000;0,04333628
122,13800580;5,00045800;4,14410800;7,00125100;0,08545183
122,14000580;4,99496500;4,14410800;6,99057000;0,08545183
122,14200580;5,01632700;4,14929700;6,99575800;0,05920591
122,14400580;4,99496500;4,14929700;6,99575800;0,00091556
122,14600580;4,99496500;4,15479000;6,99057000;-0,04119999
122,14800580;4,99496500;4,15479000;7,00125100;-0,09949034
122,15000580;5,00045800;4,15479000;6,99575800;-0,06775109
122,15200580;5,00045800;4,15479000;6,99575800;-0,04119999
122,15400580;5,00045800;4,14929700;7,00125100;0,01129185
122,15600580;5,00045800;4,14929700;6,99057000;0,04333628
122,15800580;5,00045800;4,13861500;7,00643900;0,08545183
122,16000580;4,99496500;4,14929700;7,00643900;0,08026368
122,16200580;5,00045800;4,14410800;7,00643900;0,05920591
122,16400580;5,01113900;4,14410800;6,99575800;-0,00427259
