Zeit;Kanal A;Kanal B;Kanal C;Kanal D
(s);(V);(V);(V);(V)

30,88600147;6,00665300;5,25315100;5,50004600;0,00091556
30,88800147;6,00146500;5,25315100;5,49455300;0,00091556
30,89000147;6,00146500;5,24765800;5,50523400;0,00091556
30,89200147;5,99078300;5,25315100;5,49455300;0,00091556
30,89400147;6,00146500;5,26383300;5,50004600;-0,00946074
30,89600147;6,00146500;5,23697600;5,49455300;0,00610370
30,89800147;5,99597200;5,25833900;5,50523400;-0,00427259
30,90000147;5,99597200;5,25315100;5,48387100;-0,00946074
30,90200147;6,00665300;5,24247000;5,50004600;0,00091556
30,90400147;5,99078300;5,24765800;5,50004600;-0,00427259
30,90600147;5,99597200;5,25315100;5,48936400;0,00091556
30,90800147;6,00665300;5,25315100;5,49455300;0,00091556
30,91000147;6,00146500;5,25315100;5,49455300;0,00091556
30,91200147;6,00665300;5,24765800;5,50523400;0,00091556
30,91400147;6,00665300;5,24765800;5,50523400;0,00610370
30,91600147;6,00146500;5,24765800;5,50004600;0,00610370
30,91800147;6,00146500;5,25315100;5,50523400;0,00091556
30,92000147;6,00665300;5,25833900;5,49455300;0,00091556
30,92200147;5,99597200;5,25315100;5,51072700;0,00091556
30,92400147;5,99597200;5,25833900;5,50004600;0,00610370
30,92600147;6,00146500;5,24765800;5,49455300;-0,00427259
30,92800147;6,00665300;5,25315100;5,50004600;0,00091556
30,93000147;6,00665300;5,25315100;5,50004600;0,01129185
30,93200147;6,00665300;5,25833900;5,50523400;-0,00427259
30,93400147;6,01214600;5,24765800;5,50523400;-0,00427259
30,93600147;6,01733400;5,24765800;5,50004600;-0,00946074
30,93800147;6,01214600;5,24247000;5,50004600;-0,00946074
30,94000147;6,00146500;5,24765800;5,49455300;0,00091556
30,94200147;5,99078300;5,25315100;5,49455300;0,00610370
30,94400147;6,00146500;5,25833900;5,48936400;-0,00946074
30,94600147;5,99597200;5,25315100;5,50004600;0,00610370
30,94800147;6,00665300;5,25315100;5,50004600;0,00091556
30,95000147;6,00146500;5,25833900;5,50004600;0,00610370
30,95200147;6,00665300;5,24765800;5,49455300;-0,00946074
30,95400147;6,01214600;5,24765800;5,49455300;0,00091556
30,95600147;6,01214600;5,25315100;5,50004600;-0,00427259
30,95800147;6,00146500;5,24765800;5,50004600;0,00091556
30,96000147;6,01214600;5,25315100;5,51072700;0,00091556
30,96200147;6,00665300;5,26902100;5,49455300;-0,00427259
30,96400147;5,99597200;5,25315100;5,50523400;0,00091556
30,96600147;6,00146500;5,25315100;5,49455300;-0,00427259
30,96800147;6,00665300;5,24765800;5,49455300;0,00610370
30,97000147;6,01733400;5,25315100;5,49455300;-0,00427259
30,97200147;6,00146500;5,24247000;5,50004600;0,00610370
30,97400147;5,99597200;5,25315100;5,51072700;0,00091556
30,97600147;6,00665300;5,25315100;5,50004600;-0,00427259
30,97800147;5,99597200;5,26383300;5,50004600;0,00610370
30,98000147;5,99597200;5,24765800;5,49455300;0,00610370
30,98200147;6,01214600;5,25315100;5,50523400;-0,00427259
30,98400147;6,00146500;5,25833900;5,50004600;-0,00427259
30,98600147;6,00665300;5,25833900;5,50004600;0,00610370
30,98800147;6,00665300;5,24247000;5,50004600;-0,00427259
30,99000147;5,99597200;5,24765800;5,50004600;0,00610370
30,99200147;6,01214600;5,25833900;5,50004600;0,00610370
30,99400147;6,00146500;5,24765800;5,49455300;0,00091556
30,99600147;6,00146500;5,24247000;5,49455300;0,00091556
30,99800147;6,00146500;5,24765800;5,50523400;-0,00946074
31,00000147;5,99078300;5,25833900;5,50523400;0,01129185
31,00200147;6,01214600;5,25315100;5,49455300;-0,00946074
31,00400147;6,00146500;5,24765800;5,50004600;0,00091556
31,00600147;6,00665300;5,24765800;5,50523400;0,00610370
31,00800147;6,00665300;5,24765800;5,50523400;0,00610370
31,01000147;6,00146500;5,25315100;5,49455300;0,00091556
31,01200147;5,99597200;5,24765800;5,50523400;-0,00946074
31,01400147;6,00665300;5,24765800;5,50523400;0,00091556
31,01600147;6,00665300;5,25315100;5,49455300;0,00091556
31,01800147;6,00146500;5,25315100;5,49455300;0,01129185
31,02000147;6,00146500;5,26383300;5,50004600;0,00610370
31,02200147;6,00665300;5,25315100;5,50004600;-0,00427259
31,02400147;5,99597200;5,25315100;5,48936400;0,00091556
31,02600147;5,99597200;5,24247000;5,49455300;-0,00427259
31,02800147;5,99597200;5,25315100;5,49455300;0,00610370
31,03000147;6,00665300;5,25833900;5,50004600;0,01678518
31,03200147;6,00665300;5,25315100;5,49455300;-0,00427259
31,03400147;6,00146500;5,25315100;5,49455300;0,00610370
31,03600147;6,00146500;5,26383300;5,49455300;0,00091556
31,03800147;6,00665300;5,24765800;5,49455300;0,00091556
31,04000147;6,00146500;5,24765800;5,50004600;0,00091556
31,04200147;5,99597200;5,24765800;5,50004600;0,00091556
31,04400147;6,00146500;5,25315100;5,49455300;0,00091556
31,04600147;6,00146500;5,24765800;5,50523400;0,00091556
31,04800147;5,99597200;5,25833900;5,49455300;0,00610370
31,05000147;6,00146500;5,24765800;5,51072700;0,00091556
31,05200147;6,00665300;5,24765800;5,50004600;-0,00946074
31,05400147;6,01214600;5,25833900;5,49455300;-0,00427259
31,05600148;5,99597200;5,24765800;5,50523400;0,00091556
31,05800148;6,00146500;5,24247000;5,49455300;-0,00946074
31,06000148;5,99597200;5,24247000;5,51072700;0,00091556
31,06200148;6,00146500;5,24765800;5,48936400;0,00091556
31,06400148;5,99078300;5,23697600;5,49455300;0,00091556
31,06600148;5,99597200;5,25315100;5,50004600;-0,00427259
31,06800148;6,00146500;5,25315100;5,49455300;-0,00427259
31,07000148;5,99078300;5,25315100;5,49455300;0,01129185
31,07200148;5,99597200;5,25833900;5,49455300;0,00610370
31,07400148;6,00665300;5,24765800;5,49455300;0,00610370
31,07600148;6,00665300;5,24765800;5,50004600;-0,00427259
31,07800148;5,99597200;5,25315100;5,50004600;-0,00427259
31,08000148;6,00146500;5,24765800;5,49455300;-0,00946074
31,08200148;6,00146500;5,24765800;5,49455300;0,00610370
31,08400148;6,01214600;5,24765800;5,50004600;-0,00427259
31,08600148;6,00146500;5,24765800;5,51072700;0,00091556
31,08800148;5,99597200;5,24247000;5,48936400;-0,00427259
31,09000148;6,00146500;5,25833900;5,49455300;0,00091556
31,09200148;6,00146500;5,26383300;5,49455300;0,00091556
31,09400148;6,01214600;5,24765800;5,50004600;0,00610370
31,09600148;5,99597200;5,25315100;5,49455300;0,00610370
31,09800148;6,00146500;5,25315100;5,50523400;-0,00427259
31,10000148;6,00146500;5,25315100;5,49455300;-0,00427259
31,10200148;6,00146500;5,25833900;5,49455300;0,00091556
31,10400148;5,99078300;5,24765800;5,50004600;0,00610370
31,10600148;6,00146500;5,24765800;5,50523400;0,00091556
31,10800148;5,99597200;5,24247000;5,50004600;-0,00427259
31,11000148;6,00665300;5,24765800;5,48936400;-0,00427259
31,11200148;6,00665300;5,25833900;5,51072700;0,00610370
31,11400148;6,00665300;5,25833900;5,50004600;0,00610370
31,11600148;6,00146500;5,25833900;5,50004600;0,00091556
31,11800148;6,00146500;5,24765800;5,49455300;0,00091556
31,12000148;6,00146500;5,25315100;5,48936400;0,00610370
31,12200148;5,99078300;5,25315100;5,49455300;0,00091556
31,12400148;5,99078300;5,24247000;5,49455300;-0,00427259
31,12600148;6,00146500;5,24765800;5,49455300;0,00091556
31,12800148;6,00146500;5,24765800;5,50523400;-0,00427259
31,13000148;6,00146500;5,24765800;5,50004600;-0,00427259
31,13200148;5,99078300;5,26383300;5,48387100;0,00091556
31,13400148;6,00146500;5,25833900;5,50523400;0,00091556
31,13600148;6,00146500;5,25315100;5,50004600;0,00610370
31,13800148;6,00146500;5,25315100;5,51072700;-0,01464888
31,14000148;6,00665300;5,24765800;5,50523400;-0,00946074
31,14200148;6,00146500;5,25315100;5,49455300;0,00610370
31,14400148;5,99597200;5,24765800;5,50004600;-0,00427259
31,14600148;5,99597200;5,25315100;5,49455300;0,00091556
31,14800148;6,00665300;5,24765800;5,50004600;-0,00946074
31,15000148;5,99597200;5,25833900;5,50004600;0,01129185
31,15200148;6,00146500;5,25315100;5,49455300;0,00091556
31,15400148;6,00665300;5,25315100;5,48936400;-0,00427259
31,15600148;5,98010200;5,25833900;5,51591500;0,00091556
31,15800148;6,00146500;5,24765800;5,51072700;-0,00427259
31,16000148;5,99597200;5,24247000;5,49455300;0,00091556
31,16200148;5,99597200;5,25315100;5,49455300;-0,00427259
31,16400148;5,99078300;5,25833900;5,49455300;0,00091556
31,16600148;6,00146500;5,25315100;5,49455300;0,00610370
31,16800148;6,00146500;5,24765800;5,51072700;-0,00427259
31,17000148;6,00146500;5,25315100;5,50004600;0,00091556
31,17200148;5,99078300;5,25833900;5,49455300;0,00091556
31,17400148;6,00146500;5,25833900;5,50523400;0,00091556
31,17600148;5,99597200;5,24765800;5,49455300;0,00610370
31,17800148;6,01214600;5,24765800;5,50004600;0,00610370
31,18000148;5,99078300;5,25315100;5,50004600;0,00610370
31,18200148;6,00146500;5,24765800;5,50523400;0,00610370
31,18400148;6,00146500;5,25315100;5,49455300;0,00091556
31,18600148;6,00146500;5,25315100;5,49455300;0,00610370
31,18800148;5,99597200;5,25833900;5,49455300;-0,00427259
31,19000148;5,99597200;5,26383300;5,48936400;0,00091556
31,19200148;6,00665300;5,25315100;5,49455300;-0,00427259
31,19400148;6,01733400;5,24765800;5,50523400;-0,00427259
31,19600148;6,00665300;5,25833900;5,49455300;-0,00427259
31,19800148;5,99597200;5,26383300;5,49455300;0,00091556
31,20000148;6,00146500;5,24765800;5,50004600;0,00091556
31,20200148;6,00146500;5,24765800;5,49455300;0,00610370
31,20400148;5,99597200;5,25315100;5,49455300;0,01129185
31,20600148;5,98529000;5,25833900;5,48387100;0,00091556
31,20800148;6,01214600;5,25833900;5,49455300;0,00610370
31,21000148;6,00146500;5,24247000;5,50523400;0,00091556
31,21200148;5,99597200;5,24765800;5,50004600;-0,00946074
31,21400148;6,00146500;5,24247000;5,50523400;0,01129185
31,21600148;5,99597200;5,25315100;5,50004600;-0,00427259
31,21800148;6,00146500;5,24765800;5,50523400;0,00091556
31,22000148;6,01214600;5,24247000;5,50523400;0,00091556
31,22200148;6,00146500;5,25315100;5,49455300;-0,00427259
31,22400148;6,00146500;5,25833900;5,50523400;-0,00946074
31,22600148;5,99597200;5,25315100;5,49455300;0,00091556
31,22800148;6,00665300;5,23697600;5,49455300;0,00610370
31,23000148;6,00146500;5,24247000;5,51591500;-0,00427259
31,23200148;5,99597200;5,26383300;5,49455300;0,00610370
31,23400148;6,00146500;5,25833900;5,50523400;0,00610370
31,23600148;6,00665300;5,26383300;5,50004600;0,00610370
31,23800148;6,00146500;5,25315100;5,50004600;-0,00427259
31,24000148;6,00146500;5,25833900;5,49455300;-0,00427259
31,24200148;6,01214600;5,24765800;5,50004600;0,00091556
31,24400148;5,99597200;5,23697600;5,50523400;-0,00427259
31,24600148;5,99597200;5,25833900;5,49455300;-0,00427259
31,24800148;6,00146500;5,25315100;5,50523400;0,01129185
31,25000148;6,00146500;5,25315100;5,49455300;-0,00427259
31,25200148;6,00665300;5,24765800;5,50004600;0,01129185
31,25400148;6,00146500;5,25315100;5,49455300;0,01129185
31,25600148;6,00146500;5,25315100;5,48936400;0,00091556
31,25800148;6,00146500;5,25315100;5,50004600;0,00610370
31,26000148;6,00665300;5,24247000;5,50004600;0,00091556
31,26200148;6,00146500;5,24765800;5,50523400;0,00610370
31,26400148;5,99597200;5,25833900;5,49455300;0,00091556
31,26600149;6,00146500;5,25315100;5,50523400;-0,00427259
31,26800149;5,99597200;5,25315100;5,50004600;0,00091556
31,27000149;5,99597200;5,25315100;5,50004600;-0,00427259
31,27200149;6,01214600;5,25315100;5,51072700;0,00091556
31,27400149;6,00146500;5,25315100;5,48936400;0,00091556
31,27600149;6,01214600;5,25833900;5,48387100;0,00610370
31,27800149;6,00665300;5,24765800;5,48936400;0,00091556
31,28000149;5,99597200;5,25315100;5,48936400;0,00610370
31,28200149;6,00146500;5,25833900;5,49455300;-0,00427259
31,28400149;6,01214600;5,24765800;5,49455300;0,00610370
31,28600149;5,99078300;5,25315100;5,50523400;-0,00427259
31,28800149;6,01733400;5,26383300;5,51072700;-0,00427259
31,29000149;6,00665300;5,25833900;5,48936400;0,00091556
31,29200149;6,00665300;5,25315100;5,49455300;0,01129185
31,29400149;5,99597200;5,24765800;5,50004600;0,00091556
31,29600149;6,00146500;5,25315100;5,51072700;0,00091556
31,29800149;6,00146500;5,25833900;5,50004600;-0,00427259
31,30000149;5,99597200;5,26383300;5,48936400;0,00610370
31,30200149;5,99597200;5,24765800;5,49455300;0,00091556
31,30400149;5,98529000;5,24765800;5,50004600;-0,00427259
31,30600149;5,99597200;5,24765800;5,49455300;0,00091556
31,30800149;6,00146500;5,25833900;5,50523400;0,00091556
31,31000149;6,00146500;5,24765800;5,49455300;-0,00427259
31,31200149;6,00665300;5,25315100;5,49455300;0,00610370
31,31400149;6,00146500;5,25833900;5,50004600;0,00610370
31,31600149;6,00146500;5,25315100;5,49455300;0,01129185
31,31800149;6,00665300;5,25833900;5,50004600;-0,00427259
31,32000149;5,99597200;5,25833900;5,49455300;0,00091556
31,32200149;6,00665300;5,25315100;5,50004600;0,00091556
31,32400149;5,99078300;5,25833900;5,50004600;0,00091556
31,32600149;5,99597200;5,25315100;5,49455300;0,00091556
31,32800149;6,00146500;5,24247000;5,51072700;-0,00946074
31,33000149;6,01214600;5,25315100;5,49455300;0,00610370
31,33200149;5,99597200;5,25833900;5,50523400;0,00091556
31,33400149;6,00146500;5,25315100;5,49455300;0,00610370
31,33600149;5,99078300;5,25833900;5,50004600;-0,00427259
31,33800149;6,00146500;5,24765800;5,48936400;-0,00946074
31,34000149;6,00146500;5,25315100;5,48387100;0,00610370
31,34200149;5,99597200;5,25315100;5,49455300;0,00091556
31,34400149;5,99078300;5,26383300;5,50523400;0,00091556
31,34600149;6,00146500;5,25315100;5,50523400;-0,00427259
31,34800149;6,00665300;5,25833900;5,49455300;-0,00427259
31,35000149;5,99078300;5,25315100;5,50004600;0,00091556
31,35200149;6,00146500;5,25315100;5,50523400;-0,00427259
31,35400149;6,00665300;5,25315100;5,50004600;0,00091556
31,35600149;6,01214600;5,24765800;5,50004600;0,00091556
31,35800149;5,99597200;5,26383300;5,48936400;0,00610370
31,36000149;5,99078300;5,25315100;5,50004600;-0,00427259
31,36200149;6,00146500;5,25833900;5,49455300;0,00610370
31,36400149;6,00146500;5,24765800;5,49455300;0,00610370
31,36600149;5,99597200;5,24765800;5,48936400;-0,00427259
31,36800149;6,00146500;5,25315100;5,49455300;0,00091556
31,37000149;6,00665300;5,25315100;5,50004600;0,00091556
31,37200149;6,00665300;5,25315100;5,50523400;-0,00946074
31,37400149;6,01214600;5,26383300;5,50004600;0,00091556
31,37600149;6,00146500;5,25315100;5,50004600;0,01129185
31,37800149;6,00665300;5,24765800;5,49455300;0,00091556
31,38000149;5,99597200;5,25833900;5,49455300;0,00610370
31,38200149;5,99597200;5,25315100;5,51072700;-0,00427259
31,38400149;6,00146500;5,25833900;5,49455300;0,00091556
31,38600149;6,00146500;5,26383300;5,50523400;-0,00427259
31,38800149;6,01214600;5,24765800;5,49455300;-0,00427259
31,39000149;6,00146500;5,24765800;5,50004600;0,00610370
31,39200149;6,00146500;5,24765800;5,50004600;-0,00427259
31,39400149;6,01214600;5,25315100;5,50004600;-0,01464888
31,39600149;5,99597200;5,25315100;5,49455300;0,00091556
31,39800149;6,00146500;5,24765800;5,49455300;0,00610370
31,40000149;5,99597200;5,24765800;5,49455300;0,00091556
31,40200149;5,99078300;5,25315100;5,50004600;0,00091556
31,40400149;6,00665300;5,24765800;5,48936400;0,00091556
31,40600149;5,99597200;5,25315100;5,48936400;-0,00427259
31,40800149;5,99078300;5,24765800;5,50004600;0,00610370
31,41000149;6,00146500;5,25315100;5,49455300;0,00091556
31,41200149;6,00146500;5,25315100;5,51072700;0,00091556
31,41400149;5,99597200;5,25315100;5,50004600;0,00091556
31,41600149;5,99597200;5,25315100;5,49455300;0,00091556
31,41800149;6,00665300;5,25315100;5,51072700;0,00610370
31,42000149;5,99597200;5,24765800;5,49455300;0,00091556
31,42200149;6,00146500;5,25315100;5,50523400;0,00091556
31,42400149;6,00146500;5,24247000;5,48936400;-0,00427259
31,42600149;6,00146500;5,24247000;5,49455300;0,00091556
31,42800149;5,99078300;5,25315100;5,50004600;-0,00427259
31,43000149;5,99597200;5,25833900;5,50004600;0,00091556
31,43200149;6,00665300;5,25315100;5,50004600;0,00091556
31,43400149;6,00665300;5,25315100;5,51072700;0,00091556
31,43600149;6,00146500;5,25833900;5,50004600;0,00091556
31,43800149;6,00146500;5,25315100;5,50523400;0,00091556
31,44000149;6,00665300;5,25833900;5,50523400;0,01129185
31,44200149;6,00665300;5,24247000;5,50523400;-0,00427259
31,44400149;5,99597200;5,24765800;5,50004600;0,00091556
31,44600149;5,99597200;5,25315100;5,50004600;-0,00427259
31,44800149;6,00146500;5,25315100;5,50004600;0,00610370
31,45000149;6,00665300;5,25833900;5,50523400;0,00091556
31,45200149;6,00146500;5,24765800;5,48936400;-0,00946074
31,45400149;6,00146500;5,25315100;5,48936400;0,00610370
31,45600149;6,00146500;5,25833900;5,49455300;0,00610370
31,45800149;5,99078300;5,25315100;5,49455300;-0,00427259
31,46000149;6,00665300;5,24765800;5,49455300;0,00091556
31,46200149;6,00146500;5,24765800;5,48936400;0,00610370
31,46400149;5,99597200;5,25315100;5,48936400;-0,00427259
31,46600149;6,00146500;5,25315100;5,48936400;0,00091556
31,46800149;5,98529000;5,24765800;5,50004600;0,00091556
31,47000149;6,00146500;5,24247000;5,50523400;0,01129185
31,47200149;6,01214600;5,24765800;5,49455300;-0,00427259
31,47400149;5,99597200;5,25833900;5,48936400;-0,00427259
31,47600150;6,00146500;5,25315100;5,48936400;0,00610370
31,47800150;5,98529000;5,25315100;5,50004600;0,00610370
31,48000150;5,99597200;5,24765800;5,52140900;0,00610370
31,48200150;5,99597200;5,25315100;5,50004600;0,00091556
31,48400150;6,00665300;5,24765800;5,50004600;-0,00427259
31,48600150;6,01214600;5,24765800;5,48936400;-0,00946074
31,48800150;6,01214600;5,25315100;5,50004600;0,00091556
31,49000150;5,99078300;5,26383300;5,50004600;0,01129185
31,49200150;6,00146500;5,24765800;5,50004600;-0,00427259
31,49400150;6,00146500;5,25315100;5,50523400;0,00091556
31,49600150;5,99597200;5,24765800;5,50004600;-0,00427259
31,49800150;6,00146500;5,25315100;5,50004600;-0,00946074
31,50000150;5,99078300;5,24765800;5,50004600;-0,00427259
31,50200150;6,00146500;5,24765800;5,50523400;0,00091556
31,50400150;5,99597200;5,24765800;5,49455300;0,00091556
31,50600150;5,99078300;5,24765800;5,49455300;-0,00427259
31,50800150;5,99597200;5,24765800;5,50004600;0,00610370
31,51000150;6,01214600;5,26383300;5,50523400;0,00091556
31,51200150;6,00146500;5,24765800;5,50523400;0,00091556
31,51400150;6,00665300;5,24765800;5,51072700;-0,00427259
31,51600150;6,00146500;5,24765800;5,50004600;0,00610370
31,51800150;5,99597200;5,25833900;5,48387100;0,00091556
31,52000150;6,00665300;5,25833900;5,50004600;0,00610370
31,52200150;5,99078300;5,24247000;5,50004600;0,00091556
31,52400150;5,99078300;5,25833900;5,47868300;-0,00427259
31,52600150;5,99078300;5,24247000;5,48936400;-0,00427259
31,52800150;6,00146500;5,25315100;5,50523400;-0,00427259
31,53000150;5,99597200;5,24765800;5,48387100;-0,00946074
31,53200150;6,00146500;5,25833900;5,49455300;-0,00427259
31,53400150;6,00665300;5,25315100;5,51072700;0,01129185
31,53600150;5,99597200;5,25833900;5,50004600;0,00091556
31,53800150;6,00146500;5,25315100;5,49455300;-0,00946074
31,54000150;6,01214600;5,24765800;5,50523400;0,00610370
31,54200150;6,01214600;5,24765800;5,50004600;0,00610370
31,54400150;6,00146500;5,24765800;5,52140900;0,00091556
31,54600150;6,01214600;5,25315100;5,48936400;0,00610370
31,54800150;5,99597200;5,25315100;5,50004600;-0,00427259
31,55000150;6,00146500;5,24765800;5,50004600;-0,00427259
31,55200150;6,00146500;5,24765800;5,50004600;0,00091556
31,55400150;6,01733400;5,25315100;5,50523400;0,00610370
31,55600150;6,00146500;5,24765800;5,50004600;0,00091556
31,55800150;6,00665300;5,24247000;5,50523400;0,00091556
31,56000150;5,99597200;5,25315100;5,49455300;0,00091556
31,56200150;6,00146500;5,25833900;5,50523400;0,00091556
31,56400150;6,00146500;5,24765800;5,50523400;0,00091556
31,56600150;5,99078300;5,24765800;5,49455300;0,00091556
31,56800150;6,00146500;5,25833900;5,50523400;-0,00427259
31,57000150;6,00665300;5,24247000;5,48936400;-0,00427259
31,57200150;6,00146500;5,24765800;5,49455300;0,00091556
31,57400150;6,01214600;5,25833900;5,51072700;0,00091556
31,57600150;6,00146500;5,25315100;5,50004600;0,00091556
31,57800150;6,00146500;5,24765800;5,50004600;0,00091556
31,58000150;6,00146500;5,25315100;5,50004600;0,00091556
31,58200150;5,99078300;5,24247000;5,48936400;0,00091556
31,58400150;6,00146500;5,24765800;5,50523400;0,00091556
31,58600150;6,00146500;5,24247000;5,48936400;-0,00946074
31,58800150;6,00665300;5,25833900;5,51072700;0,00091556
31,59000150;5,99597200;5,26383300;5,51072700;0,00091556
31,59200150;6,00146500;5,25833900;5,49455300;-0,00427259
31,59400150;6,00146500;5,24765800;5,50004600;0,00091556
31,59600150;6,00665300;5,24247000;5,50004600;-0,00427259
31,59800150;5,99597200;5,24247000;5,50004600;0,00091556
31,60000150;6,00665300;5,24765800;5,50523400;-0,00427259
31,60200150;6,00665300;5,25833900;5,48936400;-0,00427259
31,60400150;5,99078300;5,24765800;5,50004600;-0,00946074
31,60600150;5,99597200;5,24247000;5,50004600;0,00610370
31,60800150;6,00665300;5,24765800;5,50523400;-0,00427259
31,61000150;6,00665300;5,26383300;5,49455300;-0,00427259
31,61200150;6,01214600;5,26383300;5,50004600;0,00610370
31,61400150;6,00665300;5,24765800;5,50004600;0,00091556
31,61600150;6,00146500;5,24765800;5,50004600;0,01129185
31,61800150;5,99597200;5,24247000;5,50004600;0,00091556
31,62000150;6,00146500;5,25833900;5,49455300;-0,01464888
31,62200150;6,00146500;5,24247000;5,50523400;0,00091556
31,62400150;5,98529000;5,25315100;5,49455300;0,00610370
31,62600150;6,00146500;5,25833900;5,50523400;0,00091556
31,62800150;5,99078300;5,24765800;5,50523400;0,00091556
31,63000150;5,99597200;5,25315100;5,50004600;-0,01464888
31,63200150;5,99597200;5,25315100;5,49455300;0,00091556
31,63400150;6,00665300;5,26383300;5,50004600;0,00610370
31,63600150;5,99078300;5,25833900;5,48936400;0,00610370
31,63800150;6,00146500;5,25315100;5,49455300;0,00091556
31,64000150;5,99597200;5,24765800;5,50004600;-0,00427259
31,64200150;6,00146500;5,25315100;5,50004600;-0,00427259
31,64400150;6,00146500;5,24247000;5,49455300;0,00091556
31,64600150;6,00146500;5,24765800;5,50004600;0,00091556
31,64800150;6,00665300;5,25315100;5,49455300;0,00610370
31,65000150;6,00665300;5,25315100;5,50523400;0,00091556
31,65200150;5,99597200;5,25315100;5,50523400;0,00610370
31,65400150;6,00665300;5,24765800;5,50523400;0,00610370
31,65600150;6,00146500;5,25833900;5,50004600;0,00091556
31,65800150;5,99597200;5,24765800;5,49455300;0,00610370
31,66000150;5,98529000;5,24247000;5,50004600;-0,00427259
31,66200150;6,00146500;5,25833900;5,51072700;0,00091556
31,66400150;5,99597200;5,24765800;5,49455300;0,00091556
31,66600150;6,00665300;5,25315100;5,50004600;0,00091556
31,66800150;6,00146500;5,24247000;5,50523400;-0,00427259
31,67000150;6,00146500;5,24765800;5,50523400;-0,00427259
31,67200150;5,99597200;5,25315100;5,50004600;-0,00427259
31,67400150;6,00665300;5,24765800;5,49455300;0,00091556
31,67600150;6,00146500;5,25315100;5,50523400;0,01129185
31,67800150;5,99597200;5,25833900;5,50004600;0,00091556
31,68000150;5,99597200;5,23697600;5,50523400;0,00091556
31,68200150;6,00146500;5,24765800;5,50004600;0,00610370
31,68400150;5,99597200;5,24765800;5,48936400;-0,00946074
31,68600151;6,00146500;5,24765800;5,48936400;0,00091556
31,68800151;5,99597200;5,24765800;5,50004600;0,00091556
31,69000151;6,01214600;5,25315100;5,48936400;0,00610370
31,69200151;6,00146500;5,25833900;5,48936400;0,00610370
31,69400151;6,00146500;5,24765800;5,50004600;-0,00427259
31,69600151;6,00665300;5,25315100;5,50004600;0,00091556
31,69800151;6,00146500;5,26383300;5,48936400;0,00610370
31,70000151;5,99597200;5,25315100;5,50523400;-0,00427259
31,70200151;6,00146500;5,25833900;5,48936400;0,00610370
31,70400151;5,99597200;5,24765800;5,49455300;-0,00946074
31,70600151;6,00146500;5,24765800;5,49455300;0,00091556
31,70800151;6,00146500;5,25315100;5,50523400;-0,00427259
31,71000151;6,01214600;5,25315100;5,50523400;-0,00427259
31,71200151;6,00665300;5,25315100;5,50523400;0,00091556
31,71400151;6,00665300;5,25833900;5,51072700;-0,00427259
31,71600151;6,00146500;5,24765800;5,50523400;0,00091556
31,71800151;5,99597200;5,24765800;5,49455300;0,00091556
31,72000151;5,99597200;5,25315100;5,50523400;-0,00427259
31,72200151;5,99597200;5,25315100;5,50523400;-0,00427259
31,72400151;6,00146500;5,25833900;5,50004600;-0,00427259
31,72600151;6,00146500;5,24765800;5,50004600;-0,00427259
31,72800151;6,00146500;5,24765800;5,50004600;-0,00427259
31,73000151;5,99597200;5,25315100;5,49455300;-0,00427259
31,73200151;5,99597200;5,24765800;5,49455300;0,00091556
31,73400151;5,99078300;5,24765800;5,50523400;0,00610370
31,73600151;6,00665300;5,24765800;5,51072700;-0,00427259
31,73800151;6,01214600;5,25315100;5,50004600;-0,00427259
31,74000151;6,00665300;5,25315100;5,49455300;-0,01464888
31,74200151;6,00146500;5,25315100;5,50523400;-0,00427259
31,74400151;5,99597200;5,24765800;5,48936400;0,00091556
31,74600151;6,01214600;5,24765800;5,50004600;-0,00427259
31,74800151;6,00146500;5,25833900;5,49455300;0,00091556
31,75000151;6,00146500;5,25833900;5,50523400;-0,00427259
31,75200151;6,01214600;5,25315100;5,49455300;0,00091556
31,75400151;6,00665300;5,26383300;5,50523400;0,00610370
31,75600151;6,00146500;5,25315100;5,50004600;0,00091556
31,75800151;6,01214600;5,25315100;5,51072700;-0,00427259
31,76000151;6,00146500;5,24247000;5,48936400;-0,00946074
31,76200151;5,99597200;5,24247000;5,49455300;0,01129185
31,76400151;6,00146500;5,25833900;5,50004600;-0,00427259
31,76600151;6,00665300;5,25315100;5,50523400;-0,00427259
31,76800151;6,00665300;5,25833900;5,50523400;-0,00427259
31,77000151;5,99597200;5,25315100;5,52140900;-0,00946074
31,77200151;6,00665300;5,24765800;5,49455300;-0,00427259
31,77400151;6,00665300;5,25315100;5,50004600;-0,00427259
31,77600151;5,98529000;5,24765800;5,50523400;0,00610370
31,77800151;5,99597200;5,25315100;5,50523400;0,00610370
31,78000151;5,99597200;5,25315100;5,49455300;-0,00946074
31,78200151;6,00665300;5,25315100;5,51072700;0,01129185
31,78400151;6,00665300;5,25315100;5,48936400;0,00091556
31,78600151;6,00665300;5,24765800;5,50004600;0,00091556
31,78800151;6,00146500;5,25315100;5,50004600;-0,00427259
31,79000151;6,00665300;5,25315100;5,49455300;0,00091556
31,79200151;6,00146500;5,24765800;5,51072700;0,00091556
31,79400151;6,00146500;5,26383300;5,50004600;0,00091556
31,79600151;5,99597200;5,26902100;5,51591500;-0,00427259
31,79800151;6,00665300;5,24247000;5,49455300;0,00091556
31,80000151;6,00665300;5,25315100;5,49455300;0,00091556
31,80200151;6,01214600;5,24765800;5,50004600;0,00091556
